Inferred	Reused	MQ_Reset_Reval	EQ_Reset_Reval	MQ_Reset	EQ_Reset	Rounds	Qsize	Isize	Success
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	117	2	12	7	OK
server_098u	server_098s	425	0	852	357	2	12	7	OK
server_101	server_097	1205	0	1702	2	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	87	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	90	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	435	2	12	7	OK
server_098u	server_098s	425	0	852	608	2	12	7	OK
server_101	server_097	1205	0	1702	216	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	273	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	94	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	596	2	12	7	OK
server_098u	server_098s	425	0	940	172	3	12	7	OK
server_101	server_097	1205	0	1702	7	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	751	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	7	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1594	286	3	12	7	OK
server_098u	server_098s	425	0	852	255	2	12	7	OK
server_101	server_097	1205	0	1703	99	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	12	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1424	41	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	332	2	12	7	OK
server_098u	server_098s	425	0	852	221	2	12	7	OK
server_101	server_097	1205	0	1702	83	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	133	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	104	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	9	2	12	7	OK
server_098u	server_098s	425	0	852	261	2	12	7	OK
server_101	server_097	1205	0	1702	187	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	136	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	248	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	108	2	12	7	OK
server_098u	server_098s	425	0	852	2	2	12	7	OK
server_101	server_097	1205	0	1805	1535	3	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	169	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	452	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	111	2	12	7	OK
server_098u	server_098s	425	0	852	522	2	12	7	OK
server_101	server_097	1205	0	1702	208	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	74	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	238	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	447	2	12	7	OK
server_098u	server_098s	425	0	941	569	3	12	7	OK
server_101	server_097	1205	0	1703	185	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	273	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	1531	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	246	2	12	7	OK
server_098u	server_098s	425	0	852	161	2	12	7	OK
server_101	server_097	1205	0	1702	112	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	170	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	48	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	51	2	12	7	OK
server_098u	server_098s	425	0	852	110	2	12	7	OK
server_101	server_097	1205	0	1703	224	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	133	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	146	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1594	473	3	12	7	OK
server_098u	server_098s	425	0	852	4	2	12	7	OK
server_101	server_097	1205	0	1702	3	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	448	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	173	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1595	1377	3	12	7	OK
server_098u	server_098s	425	0	853	204	2	12	7	OK
server_101	server_097	1205	0	1703	335	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	63	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	372	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	353	2	12	7	OK
server_098u	server_098s	425	0	852	180	2	12	7	OK
server_101	server_097	1205	0	1702	527	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	164	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	61	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	541	2	12	7	OK
server_098u	server_098s	425	0	852	36	2	12	7	OK
server_101	server_097	1205	0	1702	50	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	249	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	565	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	72	2	12	7	OK
server_098u	server_098s	425	0	852	18	2	12	7	OK
server_101	server_097	1205	0	1702	73	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1402	293	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	6	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	134	2	12	7	OK
server_098u	server_098s	425	0	852	268	2	12	7	OK
server_101	server_097	1205	0	1702	17	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	174	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	72	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	30	2	12	7	OK
server_098u	server_098s	425	0	853	101	2	12	7	OK
server_101	server_097	1205	0	1702	104	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	214	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	88	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	11	2	12	7	OK
server_098u	server_098s	425	0	852	304	2	12	7	OK
server_101	server_097	1205	0	1805	1183	3	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	234	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1424	128	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
