SUL name|Seed|Cache|ClosingStrategy|ObservationTableCEXHandler|EquivalenceOracle|Method|Reading OT|Reused queries [resets]|Reused queries [symbols]|Rounds|MQ [resets]|MQ [symbols]|EQ [resets]|EQ [symbols]|Learning [ms]|Searching for counterexample [ms]|Qsize|Isize|Equivalent|Info|Reused prefixes|Reused suffixes
server_098m.dot.kiss|1548861336568|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|3|363|1601|1276|5604|37|73|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861337158|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|497|2065|0|0|32|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861338291|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|3|694|3307|1276|5604|31|49|10|7|OK|N/A|4/9|3/7
server_098m.dot.kiss|1548861339559|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|546|2457|3|717|3389|1329|5789|47|68|10|7|OK|N/A|6/9|3/7
server_098m.dot.kiss|1548861339914|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|3|355|1573|1276|5604|36|74|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861341165|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|497|2065|0|0|31|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861342860|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|497|2065|0|0|35|3|10|7|OK|N/A|10/10|4/7
server_098m.dot.kiss|1548861344288|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|497|2065|1|497|2065|0|0|43|5|10|7|OK|N/A|10/10|4/7
server_098m.dot.kiss|1548861345143|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|314|1276|0|0|70|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861345261|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|497|2065|0|0|25|3|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861348429|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|3|916|4683|1276|5604|40|54|10|7|OK|N/A|5/14|3/7
server_098m.dot.kiss|1548861348426|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|3|363|1601|1276|5604|44|76|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861348429|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|693|3486|3|916|4683|1276|5604|41|72|10|7|OK|N/A|5/14|3/7
server_098m.dot.kiss|1548861349024|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|497|2065|0|0|25|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861349957|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|3|645|2915|1276|5604|41|72|10|7|OK|N/A|4/8|3/7
server_098m.dot.kiss|1548861350898|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|546|2457|3|717|3389|1329|5789|40|45|10|7|OK|N/A|6/8|3/7
server_098m.dot.kiss|1548861351956|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|3|355|1573|1276|5604|35|77|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861352898|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|497|2065|0|0|22|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861353959|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|2|434|1729|105|423|37|36|10|7|OK|N/A|7/7|3/7
server_098m.dot.kiss|1548861354958|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|497|2065|1|497|2065|0|0|24|3|10|7|OK|N/A|10/7|4/7
server_098m.dot.kiss|1548861355900|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|2|304|1231|105|423|67|40|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861357670|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|497|2065|0|0|30|4|10|7|OK|N/A|null|null
server_098m.dot.kiss|1548861358818|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|3|413|1666|107|427|34|27|10|7|OK|N/A|6/6|2/7
server_098m.dot.kiss|1548861359082|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|497|2065|1|497|2065|0|0|26|4|10|7|OK|N/A|10/6|4/7
server_098m.dot.kiss|1548861360014|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|3|299|1217|107|427|47|44|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861360979|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|558|2389|0|0|32|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861361971|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|778|4287|0|0|27|4|10|7|OK|N/A|10/14|4/8
server_098s.dot.kiss|1548861362969|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|778|4287|1|778|4287|0|0|27|4|10|7|OK|N/A|10/14|4/8
server_098s.dot.kiss|1548861363971|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|327|1338|0|0|73|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861364980|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|558|2389|0|0|24|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861365978|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|943|5243|0|0|38|4|10|7|OK|N/A|10/17|4/8
server_098s.dot.kiss|1548861366978|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|943|5243|1|943|5243|0|0|32|4|10|7|OK|N/A|10/17|4/8
server_098s.dot.kiss|1548861367989|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|335|1368|0|0|52|3|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861368975|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|558|2389|0|0|21|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861370362|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|778|4287|0|0|29|4|10|7|OK|N/A|10/14|4/8
server_098s.dot.kiss|1548861371258|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|778|4287|1|778|4287|0|0|27|4|10|7|OK|N/A|10/14|4/8
server_098s.dot.kiss|1548861372178|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|327|1338|0|0|76|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861373293|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|497|2065|0|0|25|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861374117|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|546|2408|0|0|31|3|10|7|OK|N/A|10/11|4/7
server_098s.dot.kiss|1548861374965|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|546|2408|1|546|2408|0|0|28|3|10|7|OK|N/A|10/11|4/7
server_098s.dot.kiss|1548861376009|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|317|1294|0|0|62|3|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861377023|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|497|2065|0|0|20|3|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861377958|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|497|2065|0|0|28|3|10|7|OK|N/A|10/10|4/7
server_098s.dot.kiss|1548861379011|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|497|2065|1|497|2065|0|0|37|3|10|7|OK|N/A|10/10|4/7
server_098s.dot.kiss|1548861380019|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|314|1276|0|0|64|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861381061|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|497|2065|0|0|30|3|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861382030|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|3|818|3948|1097|4745|38|65|10|7|OK|N/A|5/12|3/7
server_098s.dot.kiss|1548861383019|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|840|4074|1|840|4074|0|0|34|4|10|7|OK|N/A|10/12|4/7
server_098s.dot.kiss|1548861384019|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|3|363|1601|1097|4745|44|88|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861385064|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|497|2065|0|0|28|3|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861386664|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|3|643|3093|60|180|34|25|10|7|OK|N/A|4/9|2/7
server_098s.dot.kiss|1548861387027|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|742|3535|1|742|3535|0|0|27|4|10|7|OK|N/A|10/9|4/7
server_098s.dot.kiss|1548861388042|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|3|301|1348|60|180|38|30|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861389032|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|497|2065|0|0|30|3|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861390039|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|497|2065|0|0|35|3|10|7|OK|N/A|10/10|4/7
server_098s.dot.kiss|1548861391058|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|497|2065|1|497|2065|0|0|27|4|10|7|OK|N/A|10/10|4/7
server_098s.dot.kiss|1548861392158|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|314|1276|0|0|61|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861393068|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|497|2065|0|0|23|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861394073|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|3|916|4683|1097|4745|37|62|10|7|OK|N/A|5/14|3/7
server_098s.dot.kiss|1548861395063|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|938|4809|1|938|4809|0|0|40|4|10|7|OK|N/A|10/14|4/7
server_098s.dot.kiss|1548861397138|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|3|363|1601|1097|4745|38|59|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861397463|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|497|2065|0|0|29|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861400470|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|3|594|2701|60|180|40|36|10|7|OK|N/A|4/8|2/7
server_098s.dot.kiss|1548861401834|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|693|3143|1|693|3143|0|0|28|4|10|7|OK|N/A|10/8|4/7
server_098s.dot.kiss|1548861402535|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|3|301|1348|60|180|35|38|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861403263|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|497|2065|0|0|29|4|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861403524|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|2|482|2043|15|41|38|29|10|7|OK|N/A|7/7|3/7
server_098s.dot.kiss|1548861404111|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|497|2065|1|497|2065|0|0|33|3|10|7|OK|N/A|10/7|4/7
server_098s.dot.kiss|1548861404469|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|2|310|1387|15|41|63|36|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861405862|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|497|2065|0|0|33|2|10|7|OK|N/A|null|null
server_098s.dot.kiss|1548861406956|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|3|452|1952|96|404|39|36|10|7|OK|N/A|6/6|2/7
server_098s.dot.kiss|1548861409565|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|497|2065|1|497|2065|0|0|27|3|10|7|OK|N/A|10/6|4/7
server_098s.dot.kiss|1548861410873|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|3|302|1363|96|404|57|42|10|7|OK|N/A|null|null
server_098u.dot.kiss|1548861413330|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|668|2898|0|0|33|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861414395|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|834|4539|0|0|34|4|12|7|OK|N/A|10/14|4/8
server_098u.dot.kiss|1548861415282|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|888|4796|1|888|4796|0|0|35|4|12|7|OK|N/A|12/14|4/8
server_098u.dot.kiss|1548861416714|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|383|1590|0|0|56|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861417392|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|668|2898|0|0|31|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861418357|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|999|5495|0|0|49|3|12|7|OK|N/A|10/17|4/8
server_098u.dot.kiss|1548861419350|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|1053|5752|1|1053|5752|0|0|33|6|12|7|OK|N/A|12/17|4/8
server_098u.dot.kiss|1548861420342|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|391|1620|0|0|77|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861421352|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|668|2898|0|0|22|2|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861422362|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|834|4539|0|0|31|4|12|7|OK|N/A|10/14|4/8
server_098u.dot.kiss|1548861423361|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|888|4796|1|888|4796|0|0|32|6|12|7|OK|N/A|12/14|4/8
server_098u.dot.kiss|1548861424362|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|383|1590|0|0|70|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861425365|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|595|2506|0|0|23|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861426376|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|602|2660|0|0|29|4|12|7|OK|N/A|10/11|4/7
server_098u.dot.kiss|1548861427412|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|644|2849|1|644|2849|0|0|30|3|12|7|OK|N/A|12/11|4/7
server_098u.dot.kiss|1548861428346|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|373|1546|0|0|70|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861429390|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|595|2506|0|0|27|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861430365|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|553|2317|0|0|64|3|12|7|OK|N/A|10/10|4/7
server_098u.dot.kiss|1548861431318|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|595|2506|1|595|2506|0|0|30|4|12|7|OK|N/A|12/10|4/7
server_098u.dot.kiss|1548861432402|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|370|1528|0|0|50|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861433392|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|595|2506|0|0|30|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861434327|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|553|2317|0|0|31|3|12|7|OK|N/A|10/10|4/7
server_098u.dot.kiss|1548861435468|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|595|2506|1|595|2506|0|0|32|6|12|7|OK|N/A|12/10|4/7
server_098u.dot.kiss|1548861436337|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|370|1528|0|0|49|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861437420|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|595|2506|0|0|26|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861438393|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|2|532|2408|116|467|37|36|12|7|OK|N/A|9/9|3/7
server_098u.dot.kiss|1548861439408|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|595|2702|1|595|2702|0|0|30|4|12|7|OK|N/A|12/9|4/7
server_098u.dot.kiss|1548861440911|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|2|367|1640|116|467|70|41|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861441400|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|595|2506|0|0|31|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861442405|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|553|2317|0|0|31|20|12|7|OK|N/A|10/10|4/7
server_098u.dot.kiss|1548861443348|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|595|2506|1|595|2506|0|0|29|5|12|7|OK|N/A|12/10|4/7
server_098u.dot.kiss|1548861445060|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|370|1528|0|0|76|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861446597|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|595|2506|0|0|36|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861446880|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|1|693|3486|0|0|33|4|12|7|OK|N/A|12/14|4/7
server_098u.dot.kiss|1548861447442|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|693|3486|1|693|3486|0|0|33|4|12|7|OK|N/A|12/14|4/7
server_098u.dot.kiss|1548861448452|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|1|379|1722|0|0|68|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861449413|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|595|2506|0|0|26|4|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861450378|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|2|511|2240|116|467|44|36|12|7|OK|N/A|8/8|3/7
server_098u.dot.kiss|1548861451373|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|595|2702|1|595|2702|0|0|39|5|12|7|OK|N/A|12/8|4/7
server_098u.dot.kiss|1548861452442|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|2|363|1612|116|467|60|43|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861453443|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|595|2506|0|0|22|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861454379|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|2|490|1981|116|467|36|34|12|7|OK|N/A|7/7|3/7
server_098u.dot.kiss|1548861455447|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|595|2506|1|595|2506|0|0|36|3|12|7|OK|N/A|12/7|4/7
server_098u.dot.kiss|1548861456451|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|2|359|1480|116|467|112|73|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861457392|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|595|2506|0|0|28|3|12|7|OK|N/A|null|null
server_098u.dot.kiss|1548861458426|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|3|469|1918|118|472|35|36|12|7|OK|N/A|6/6|2/7
server_098u.dot.kiss|1548861459824|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|595|2506|1|595|2506|0|0|21|3|12|7|OK|N/A|12/6|4/7
server_098u.dot.kiss|1548861460438|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|3|353|1463|118|472|43|30|12|7|OK|N/A|null|null
server_098za.dot.kiss|1548861461408|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|503|2107|0|0|24|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861462403|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|799|4371|0|0|27|3|9|7|OK|N/A|8/14|3/8
server_098za.dot.kiss|1548861463570|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|833|4514|1|833|4514|0|0|32|4|9|7|OK|N/A|9/14|3/8
server_098za.dot.kiss|1548861464437|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|241|955|0|0|31|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861465497|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|503|2107|0|0|23|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861466419|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|964|5327|0|0|30|2|9|7|OK|N/A|8/17|3/8
server_098za.dot.kiss|1548861467471|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|998|5470|1|998|5470|0|0|35|3|9|7|OK|N/A|9/17|3/8
server_098za.dot.kiss|1548861468474|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|246|971|0|0|54|4|9|7|OK|N/A|null|null
